stage,epoch,learning_rate,optimizer_phase,scheduler_phase_epoch,train_loss,validation_sbp_mae,validation_dbp_mae,validation_mean_mae,selected_checkpoint,best_epoch_so_far,epochs_without_improvement,early_stopping_triggered,stop_reason
supervised,24,0.00050990,supervised,24,0.40242804,5.74581822,3.82767106,4.78674464,False,24.00000000,0.00000000,False,
supervised,25,0.00050074,supervised,25,0.39078562,5.70099011,3.79334084,4.74716547,False,25.00000000,0.00000000,False,
supervised,26,0.00049123,supervised,26,0.37049216,5.73495203,3.81423507,4.77459355,False,25.00000000,1.00000000,False,
supervised,27,0.00048138,supervised,27,0.36675809,5.64031568,3.74084947,4.69058257,False,27.00000000,0.00000000,False,
supervised,28,0.00047121,supervised,28,0.35931808,5.53914070,3.66245613,4.60079841,False,28.00000000,0.00000000,False,
supervised,29,0.00046075,supervised,29,0.34905927,5.47692551,3.61293598,4.54493075,False,29.00000000,0.00000000,False,
supervised,30,0.00045000,supervised,30,0.33084779,5.42063117,3.56917771,4.49490444,False,30.00000000,0.00000000,False,
supervised,31,0.00043899,supervised,31,0.34038626,5.37200728,3.54505854,4.45853291,True,31.00000000,0.00000000,False,
supervised,32,0.00042773,supervised,32,0.32286454,5.39420445,3.57093373,4.48256909,False,31.00000000,1.00000000,False,
supervised,33,0.00041625,supervised,33,0.31794073,5.39992128,3.57500939,4.48746534,False,31.00000000,2.00000000,False,
supervised,34,0.00040457,supervised,34,0.30297837,5.40579258,3.57498693,4.49038976,False,31.00000000,3.00000000,False,
supervised,35,0.00039271,supervised,35,0.29488341,5.41246298,3.57318109,4.49282203,False,31.00000000,4.00000000,False,
supervised,36,0.00038068,supervised,36,0.28988400,5.42035602,3.57276774,4.49656188,False,31.00000000,5.00000000,False,
supervised,37,0.00036851,supervised,37,0.27257015,5.42903613,3.57608139,4.50255876,False,31.00000000,6.00000000,False,
supervised,38,0.00035621,supervised,38,0.28233479,5.43715697,3.58343203,4.51029450,False,31.00000000,7.00000000,False,
supervised,39,0.00034382,supervised,39,0.28173754,5.44317449,3.59306599,4.51812024,False,31.00000000,8.00000000,False,
supervised,40,0.00033136,supervised,40,0.26961967,5.44643128,3.60222591,4.52432860,False,31.00000000,9.00000000,False,
supervised,41,0.00031884,supervised,41,0.26100863,5.44787237,3.60865541,4.52826389,False,31.00000000,10.00000000,False,
supervised,42,0.00030628,supervised,42,0.26154828,5.44980231,3.61169467,4.53074849,False,31.00000000,11.00000000,False,
supervised,43,0.00029372,supervised,43,0.25139803,5.45468100,3.61241517,4.53354808,False,31.00000000,12.00000000,True,early_stopping_patience_exhausted
